BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS
0;0;469484200225671;30;29;0x4000
0;0;469494554228248;79;59;0x4000
0;0;469497799655405;72;63;0x4000
0;0;469500437403296;35;36;0x4000
0;0;469502377686640;74;63;0x4000
0;0;469510094692443;76;68;0x4000
0;0;469512250935202;51;45;0x4000
0;0;469521901234445;55;52;0x4000
0;0;469525382186177;75;52;0x4000
0;0;469530846616835;68;52;0x4000
0;0;469543467868530;30;29;0x4000
0;0;469571608541092;64;51;0x4000
0;0;469576621130811;289;245;0x4000
0;0;469577551203100;276;210;0x4000
0;0;469578831738179;65;59;0x4000
0;0;469602120353045;43;31;0x4000
0;0;469602940807639;37;36;0x4000
0;0;469624797993256;57;50;0x4000
0;0;469642619866623;47;42;0x4000
0;0;469655345320420;71;72;0x4000
0;0;469661920440365;125;105;0x4000
0;0;469665463169716;33;30;0x4000
0;0;469675478859905;112;97;0x4000
0;0;469676087274359;44;34;0x4000
0;0;469680363926484;85;58;0x4000
0;0;469682259383390;41;41;0x4000
0;0;469683064157343;42;33;0x4000
0;0;469688705170772;365;322;0x4000
0;0;469694207563952;24;24;0x4000
0;0;469695127837671;82;64;0x4000
0;0;469696553709163;449;392;0x4000
0;0;469703886685350;236;193;0x4000
0;0;469715553651468;89;76;0x4000
0;0;469717166088335;444;396;0x4000
0;0;469717338230404;67;63;0x4000
0;0;469722404795413;402;322;0x4000
0;0;469723533103796;326;282;0x4000
0;0;469736198923858;53;43;0x4000
0;0;469745423026631;139;126;0x4000
0;0;469771836829342;332;285;0x4000
0;0;469772011175388;79;69;0x4000
0;0;469772694485140;93;74;0x4000
0;0;469773632595467;40;26;0x4000
0;0;469775164598062;144;119;0x4000
0;0;469791736112371;301;255;0x4000
0;0;469792355089193;519;394;0x4000
0;0;469794726411858;69;61;0x4000
0;0;469800963971304;147;121;0x4000
0;0;469809510461303;105;77;0x4000
0;0;469817935640772;78;61;0x4000
0;0;469825843303232;73;44;0x4000
0;0;469832090767998;31;33;0x4000
0;0;469836411445576;36;31;0x4000
0;0;469838363209264;63;53;0x4000
0;0;469845107392064;343;295;0x4000
0;0;469852030732710;107;87;0x4000
0;0;469853335671100;475;379;0x4000
0;0;469873484317092;30;29;0x4000
0;0;469895423364261;492;416;0x4000
0;0;469896046704131;109;93;0x4000
0;0;469905388847983;67;55;0x4000
0;0;469909655192617;87;65;0x4000
0;0;469927528381562;28;24;0x4000
0;0;469932233610983;40;34;0x4000
0;0;469947507022130;96;91;0x4000
0;0;469947728787187;24;25;0x4000
0;0;469952240973874;37;27;0x4000
0;0;469956787934221;462;403;0x4000
0;0;469957998829499;27;24;0x4000
0;0;469962916341359;55;50;0x4000
0;0;469965811058459;97;88;0x4000
0;0;469977497048968;41;41;0x4000
0;0;469984049213248;35;25;0x4000
0;0;469988461126060;2661;2291;0x4000
0;0;469988893639687;18;22;0x4000
0;0;469989387962569;78;74;0x4000
0;0;469992788968093;56;50;0x4000
0;0;470000894246897;67;61;0x4000
0;0;470011753415264;92;70;0x4000
0;0;470027905606773;90;68;0x4000
0;0;470031731577515;40;34;0x4000
0;0;470033945733069;89;74;0x4000
0;0;470036585931733;17;19;0x4000
0;0;470040252116655;458;402;0x4000
0;0;470041935147608;174;157;0x4000
0;0;470048363278741;78;72;0x4000
0;0;470049245978764;67;55;0x4000
0;0;470050892625374;85;70;0x4000
0;0;470058454976616;123;115;0x4000
0;0;470063513475388;63;54;0x4000
0;0;470077796151639;46;28;0x4000
0;0;470084244489591;133;113;0x4000
0;0;470084558640725;52;47;0x4000
0;0;470090474966024;369;298;0x4000
0;0;470091540972248;328;281;0x4000
0;0;470091962057906;68;62;0x4000
0;0;470094211368826;56;57;0x4000
0;0;470095874148218;77;71;0x4000
0;0;470096700872764;50;41;0x4000
0;0;470100185453265;54;46;0x4000
0;0;470104716031795;85;63;0x4000
0;0;470125426643225;136;121;0x4000
0;0;470135850181006;62;55;0x4000
0;0;470167557748001;60;59;0x4000
0;0;470174795256120;426;376;0x4000
0;0;470175751557578;40;29;0x4000
0;0;470181734941202;27;27;0x4000
0;0;470196267046194;296;262;0x4000
0;0;470198668808609;391;327;0x4000
0;0;470219847760764;468;410;0x4000
0;0;470226185741076;78;60;0x4000
0;0;470235198564944;135;105;0x4000
0;0;470247359714121;485;428;0x4000
0;0;470248577636061;64;44;0x4000
0;0;470250441555038;71;67;0x4000
0;0;470253109212639;53;47;0x4000
0;0;470257876613233;74;68;0x4000
0;0;470259012010631;98;72;0x4000
0;0;470287804412092;41;34;0x4000
0;0;470295653534221;449;384;0x4000
0;0;470305437275342;55;48;0x4000
0;0;470305978809562;29;26;0x4000
0;0;470320019590351;99;84;0x4000
0;0;470323806485749;286;238;0x4000
0;0;470334572164709;73;66;0x4000
0;0;470351725208679;151;131;0x4000
0;0;470358911438553;46;43;0x4000
0;0;470369865541030;40;34;0x4000
0;0;470376705833609;40;37;0x4000
0;0;470387268539952;59;51;0x4000
0;0;470390855064001;116;74;0x4000
0;0;470422005513452;77;66;0x4000
0;0;470424376870553;109;88;0x4000
0;0;470429667725859;88;61;0x4000
0;0;470430377085029;36;29;0x4000
0;0;470431793877482;29;29;0x4000
0;0;470437680177093;63;58;0x4000
0;0;470441071747201;45;42;0x4000
0;0;470446502496585;110;96;0x4000
0;0;470455826694510;276;247;0x4000
0;0;470456935003460;534;412;0x4000
0;0;470459080357482;137;121;0x4000
0;0;470471542390479;413;352;0x4000
0;0;470485292446530;27;28;0x4000
0;0;470494388996369;422;303;0x4000
0;0;470516216895686;96;79;0x4000
0;0;470518583960608;155;128;0x4000
0;0;470521229011889;72;64;0x4000
0;0;470525288933779;54;36;0x4000
0;0;470532030711069;81;69;0x4000
0;0;470534914173733;56;52;0x4000
0;0;470540798473178;119;94;0x4000
0;0;470552022946617;71;58;0x4000
0;0;470562421951061;112;90;0x4000
0;0;470571978679529;528;446;0x4000
0;0;470591206517498;139;109;0x4000
0;0;470600720347781;100;90;0x4000
0;0;470600959568998;103;85;0x4000
0;0;470602077830444;54;38;0x4000
0;0;470621061797967;20;17;0x4000
0;0;470630099122771;333;292;0x4000
0;0;470640373865608;484;419;0x4000
0;0;470651231126398;92;65;0x4000
0;0;470651655721983;58;54;0x4000
0;0;470657556961889;105;97;0x4000
0;0;470659383285076;51;49;0x4000
0;0;470675043305545;33;23;0x4000
0;0;470681333294929;140;125;0x4000
0;0;470704821020834;160;135;0x4000
0;0;470713265349702;110;99;0x4000
0;0;470733536913265;61;57;0x4000
0;0;470755528233420;45;36;0x4000
0;0;470760579395185;36;29;0x4000
0;0;470766710753061;62;46;0x4000
0;0;470769988258826;102;89;0x4000
0;0;470775672164488;436;383;0x4000
0;0;470780607466514;149;128;0x4000
0;0;470780730776059;1200;1014;0x4000
0;0;470788650073984;41;33;0x4000
0;0;470809461287413;177;142;0x4000
0;0;470816560888510;280;224;0x4000
0;0;470841041027311;47;47;0x4000
0;0;470841854407857;41;35;0x4000
0;0;470850148676850;365;321;0x4100
0;0;470854590771624;44;37;0x4000
0;0;470862796920858;28;34;0x4000
0;0;470868899993295;30;30;0x4000
0;0;470875497833092;41;33;0x4000
0;0;470883039666889;94;85;0x4000
0;0;470884064177203;54;39;0x4000
0;0;470895146425732;63;53;0x4000
0;0;470904334398374;42;34;0x4000
0;0;470911937129749;41;35;0x4000
0;0;470912385660549;357;292;0x4000
0;0;470920901257765;25;23;0x4000
0;0;470928351382357;56;41;0x4000
0;0;470942263431132;376;320;0x4000
0;0;470961507425640;55;53;0x4000
0;0;470961729175108;52;47;0x4000
0;0;470963820347749;44;34;0x4000
0;0;470966245699483;46;42;0x4000
0;0;470974534936498;48;43;0x4000
0;0;470978967056679;113;78;0x4000
0;0;470984681571717;75;54;0x4000
0;0;470987501143717;47;35;0x4000
0;0;470992087410882;34;35;0x4000
0;0;470993900201006;137;123;0x4000
0;0;470994681762001;56;54;0x4000
0;0;470996861709529;38;40;0x4000
0;0;470998247485116;51;47;0x4000
0;0;470999419652648;107;107;0x4000
0;0;470999450467436;33;28;0x4000
0;0;471003697966756;63;61;0x4000
0;0;471004283041216;45;46;0x4000
0;0;471014698877561;103;92;0x4000
0;0;471015119658108;28;30;0x4000
0;0;471021086117029;27;25;0x4000
0;0;471039511993405;59;46;0x4000
0;0;471060360937577;37;28;0x4000
0;0;471060943376982;35;32;0x4000
0;0;471064135184327;38;32;0x4000
0;0;471065236204687;35;27;0x4000
0;0;471069054536148;491;386;0x4000
0;0;471069649526999;24;22;0x4000
0;0;471079158625904;35;33;0x4000
0;0;471095372915201;44;35;0x4000
0;0;471099282884221;159;139;0x4000
0;0;471100228510405;459;378;0x4000
0;0;471124911244248;55;46;0x4000
0;0;471128641772983;43;36;0x4000
0;0;471132317643874;39;34;0x4000
0;0;471138958903640;44;43;0x4000
0;0;471150517782023;506;409;0x4000
0;0;471151929171069;77;63;0x4000
0;0;471167053142663;92;77;0x4000
0;0;471167663336295;68;58;0x4000
0;0;471167681965655;70;52;0x4000
0;0;471168247735241;170;153;0x4000
0;0;471188665549062;49;50;0x4000
0;0;471191984321177;80;61;0x4000
0;0;471204709174437;52;48;0x4000
0;0;471206408442975;99;92;0x4000
0;0;471216962014561;20;24;0x4000
0;0;471220888196295;48;39;0x4000
0;0;471225384388260;510;464;0x4000
0;0;471227517155749;32;35;0x4000
0;0;471234451825296;47;43;0x4000
0;0;471238014156123;42;41;0x4000
0;0;471253399479468;34;32;0x4000
0;0;471255459990937;188;169;0x4000
0;0;471263019489920;49;44;0x4000
0;0;471263131555084;85;77;0x4000
0;0;471270099230748;38;34;0x4000
0;0;471271438816695;67;66;0x4000
0;0;471277418647889;60;45;0x4000
0;0;471282158237733;95;65;0x4000
0;0;471298220476451;133;120;0x4000
0;0;471299512958255;75;70;0x4000
0;0;471299815632053;49;49;0x4000
0;0;471303459393732;57;48;0x4000
0;0;471313989092952;35;33;0x4000
0;0;471314756533482;37;32;0x4000
0;0;471326893321482;61;61;0x4000
0;0;471333892312515;37;31;0x4000
0;0;471339944724100;59;53;0x4000
0;0;471341353266967;47;48;0x4000
0;0;471342963406663;116;93;0x4000
0;0;471347956096592;42;42;0x4000
0;0;471348268324000;84;72;0x4000
0;0;471352619392515;103;91;0x4000
0;0;471355693662624;31;32;0x4000
0;0;471357018776357;48;41;0x4000
0;0;471364520781983;37;33;0x4000
0;0;471368257039764;40;36;0x4000
0;0;471372594231670;60;58;0x4000
0;0;471374509972819;72;57;0x4000
0;0;471380808398858;37;30;0x4000
0;0;471381314987857;70;53;0x4000
0;0;471414938010804;114;103;0x4000
0;0;471444908641248;29;26;0x4000
0;0;471460123613623;20;25;0x4000
0;0;471468011927053;80;70;0x4000
0;0;471470967007794;103;87;0x4000
0;0;471475592496615;69;62;0x4000
0;0;471481248786639;330;296;0x4000
0;0;471481563551186;41;33;0x4000
0;0;471484840612607;65;49;0x4000
0;0;471485023782976;70;53;0x4000
0;0;471487780469467;47;45;0x4000
0;0;471495579177592;41;33;0x4000
0;0;471511683472001;89;76;0x4000
0;0;471513540666373;87;68;0x4000
0;0;471523356890889;68;57;0x4000
0;0;471529013428026;149;136;0x4000
0;0;471529936227279;40;38;0x4000
0;0;471530090671671;100;95;0x4000
0;0;471562945377404;71;59;0x4000
0;0;471567112222820;92;70;0x4000
0;0;471572744991201;94;83;0x4000
0;0;471573450986358;50;47;0x4000
0;0;471580743297240;66;52;0x4000
0;0;471591461056732;57;44;0x4000
0;0;471591469339234;71;63;0x4000
0;0;471605283072998;190;170;0x4000
0;0;471606236553514;73;63;0x4000
0;0;471625674455312;43;37;0x4000
0;0;471627123573093;358;303;0x4000
0;0;471627488329780;326;293;0x4000
0;0;471632249045640;64;46;0x4000
0;0;471640188189312;31;33;0x4000
0;0;471658297444718;31;26;0x4000
0;0;471659221158538;87;76;0x4000
0;0;471663949387109;41;40;0x4000
0;0;471664271552519;408;339;0x4000
0;0;471679926303593;104;92;0x4000
0;0;471690677732026;165;134;0x4000
0;0;471694645680443;69;64;0x4000
0;0;471699777544772;47;47;0x4000
0;0;471726817837889;89;81;0x4000
0;0;471730811681304;131;110;0x4000
0;0;471734353516912;69;69;0x4000
0;0;471734551964724;426;365;0x4000
0;0;471741783836061;41;37;0x4000
0;0;471748851790076;67;52;0x4000
0;0;471761632652218;551;466;0x4000
0;0;471765700908554;72;64;0x4000
0;0;471798523081342;50;49;0x4000
0;0;471812682844452;101;84;0x4000
0;0;471813525309420;45;22;0x4000
0;0;471817541107984;52;48;0x4000
0;0;471829057535732;15;18;0x4000
0;0;471835079902780;84;69;0x4000
0;0;471842405116640;443;332;0x4000
0;0;471843022917187;36;31;0x4000
0;0;471844015340037;188;167;0x4000
0;0;471844473852827;55;46;0x4000
0;0;471844586583093;446;349;0x4000
0;0;471854380280904;80;66;0x4000
0;0;471861279562378;264;229;0x4000
0;0;471867015825718;37;33;0x4000
0;0;471869416388287;202;173;0x4000
0;0;471870110611452;84;64;0x4000
0;0;471870777034867;70;55;0x4000
0;0;471876309841373;65;52;0x4000
0;0;471882285099530;82;74;0x4000
0;0;471882398094929;100;93;0x4000
0;0;471882658107015;45;36;0x4000
0;0;471896055423982;504;415;0x4000
0;0;471902275085186;67;50;0x4000
0;0;471903648929593;36;32;0x4000
0;0;471904118837624;52;47;0x4000
0;0;471912463507983;37;34;0x4000
0;0;471913426297273;57;49;0x4000
0;0;471919979178452;64;47;0x4000
0;0;471927003061186;111;104;0x4000
0;0;471927102662405;40;30;0x4000
0;0;471928557744577;94;82;0x4000
0;0;471929828939796;256;231;0x4000
0;0;471952003992701;123;112;0x4000
0;0;471953528143343;54;45;0x4000
0;0;471955320063202;74;54;0x4000
0;0;471968992159436;391;349;0x4000
0;0;471980784245904;24;19;0x4000
0;0;471983645728170;123;88;0x4000
0;0;471984243868818;65;44;0x4000
0;0;471993845603116;403;337;0x4000
0;0;471996268537795;48;37;0x4000
0;0;472011913929842;49;44;0x4000
0;0;472012598853749;51;38;0x4000
0;0;472014287580906;62;47;0x4000
0;0;472014414132073;476;419;0x4000
0;0;472015999432936;33;28;0x4000
0;0;472034748223202;44;33;0x4000
0;0;472034861188170;60;55;0x4000
0;0;472055946114498;31;25;0x4000
0;0;472064849020271;101;95;0x4000
0;0;472068437223186;38;30;0x4000
0;0;472071908467983;30;28;0x4000
0;0;472078202065577;59;52;0x4000
0;0;472091161000686;41;35;0x4000
0;0;472095758099389;41;37;0x4000
0;0;472100398397061;58;46;0x4000
0;0;472102757139671;56;47;0x4000
0;0;472108021321623;38;27;0x4000
0;0;472110844792812;69;55;0x4000
0;0;472114424359984;45;25;0x4000
0;0;472127843525514;60;55;0x4000
0;0;472135600798373;166;142;0x4000
0;0;472139342389811;23;24;0x4000
0;0;472158675262436;32;23;0x4000
0;0;472163819339107;24;24;0x4000
0;0;472167498786609;49;42;0x4000
0;0;472178099402655;109;99;0x4000
0;0;472199600333513;39;40;0x4000
0;0;472201496498123;130;111;0x4000
0;0;472204390980405;49;50;0x4000
0;0;472219181233248;32;30;0x4000
0;0;472219479196093;104;81;0x4000
0;0;472232597327623;25;21;0x4000
0;0;472234327779718;48;41;0x4000
0;0;472248720132498;58;56;0x4000
0;0;472254309824607;31;27;0x4000
0;0;472261682984257;92;86;0x4000
0;0;472262383042873;73;65;0x4000
0;0;472269574175889;15;17;0x4000
0;0;472280868898976;242;218;0x4000
0;0;472284356556116;120;104;0x4000
0;0;472285466364060;42;34;0x4000
0;0;472294380679390;46;38;0x4000
0;0;472296823636936;140;100;0x4000
0;0;472319100139624;69;59;0x4000
0;0;472356065735889;97;81;0x4000
0;0;472360667562944;84;79;0x4000
0;0;472363489427483;52;46;0x4000
0;0;472364454921952;73;58;0x4000
0;0;472366260847779;73;67;0x4000
0;0;472380874742323;483;396;0x4000
0;0;472384293340139;58;45;0x4000
0;0;472384321889060;43;37;0x4000
0;0;472394991132291;242;210;0x4000
0;0;472395593791796;94;86;0x4000
0;0;472399260838702;60;43;0x4000
0;0;472415273492232;61;46;0x4000
0;0;472418233938889;42;36;0x4000
0;0;472418749291562;28;26;0x4000
0;0;472429543812014;183;169;0x4000
0;0;472430703526090;372;322;0x4000
0;0;472431093296315;80;72;0x4000
0;0;472432896325795;73;63;0x4000
0;0;472441976006842;39;26;0x4000
0;0;472446411011257;353;320;0x4000
0;0;472447252290216;100;94;0x4000
0;0;472450546450226;374;333;0x4000
0;0;472455193306162;476;409;0x4000
0;0;472468304558092;495;412;0x4000
0;0;472476281028268;445;395;0x4000
0;0;472484484369748;66;51;0x4000
0;0;472484572390569;187;160;0x4000
0;0;472494834367686;32;26;0x4000
0;0;472507262989593;48;34;0x4000
0;0;472530714008616;3169;2736;0x4000
0;0;472534809644906;78;60;0x4000
0;0;472554070117842;65;49;0x4000
0;0;472556196647748;57;50;0x4000
0;0;472559172288459;40;37;0x4000
0;0;472564319317109;55;44;0x4000
0;0;472579663289734;93;82;0x4000
0;0;472583497576001;76;66;0x4000
0;0;472602434974593;94;91;0x4000
0;0;472604106352565;439;359;0x4000
0;0;472605689584998;262;211;0x4000
0;0;472606604737952;16;17;0x4000
0;0;472610866198905;89;81;0x4000
0;0;472619648197061;50;47;0x4000
0;0;472630951893029;34;28;0x4000
0;0;472638575243217;45;40;0x4000
0;0;472644821711279;25;32;0x4000
0;0;472653774861312;68;65;0x4000
0;0;472654361394724;212;174;0x4000
0;0;472662138648042;408;346;0x4000
0;0;472672262151061;31;23;0x4000
0;0;472672417187921;28;29;0x4000
0;0;472675822054311;101;90;0x4000
0;0;472687007959185;64;45;0x4000
0;0;472687622483889;43;37;0x4000
0;0;472691286072001;28;30;0x4000
0;0;472694634963232;49;38;0x4000
0;0;472715235476218;37;39;0x4000
0;0;472718659187577;91;81;0x4000
0;0;472721355605435;46;43;0x4000
0;0;472722499938498;62;55;0x4000
0;0;472722581205890;30;27;0x4000
0;0;472724202915077;31;32;0x4000
0;0;472728668050630;73;65;0x4000
0;0;472730697837670;127;101;0x4000
0;0;472730928876881;101;89;0x4000
0;0;472749249473022;88;66;0x4000
0;0;472750521910538;35;39;0x4000
0;0;472773564939436;42;39;0x4000
0;0;472784500099544;80;60;0x4000
0;0;472786143602462;162;144;0x4000
0;0;472795350858435;33;34;0x4000
0;0;472797190251171;61;51;0x4000
0;0;472799555874303;84;69;0x4000
0;0;472800076691186;79;72;0x4000
0;0;472801300447577;23;26;0x4000
0;0;472801400061826;55;51;0x4000
0;0;472808693846443;76;60;0x4000
0;0;472811813330889;345;291;0x4000
0;0;472816483216655;420;334;0x4000
0;0;472822208110427;101;90;0x4000
0;0;472825320122592;237;188;0x4000
0;0;472830081509233;30;23;0x4000
0;0;472842156392000;59;51;0x4000
0;0;472856636915841;32;23;0x4000
0;0;472865125601529;47;39;0x4000
0;0;472870189688912;98;72;0x4000
0;0;472875932023748;32;33;0x4000
0;0;472883069757483;39;34;0x4000
0;0;472888798939389;29;23;0x4000
0;0;472893579364756;71;60;0x4000
0;0;472896436172498;55;52;0x4000
0;0;472908316228943;117;98;0x4000
0;0;472920163579155;39;37;0x4000
0;0;472921937107858;41;38;0x4000
0;0;472934653920281;101;83;0x4000
0;0;472937237773951;72;68;0x4000
0;0;472942773746710;62;48;0x4000
0;0;472964913168577;75;60;0x4000
0;0;472966226838000;37;31;0x4000
0;0;472967016216428;144;120;0x4000
0;0;472977585558090;355;314;0x4000
0;0;472979844131702;48;43;0x4000
0;0;472981519243389;69;63;0x4000
0;0;472986008342580;408;347;0x4000
0;0;472987306615484;31;26;0x4000
0;0;473025861458967;36;28;0x4000
0;0;473032779239780;23;22;0x4000
0;0;473034975633482;69;54;0x4000
0;0;473054703936755;414;365;0x4000
0;0;473056944554647;47;44;0x4000
0;0;473076533870094;460;405;0x4000
0;0;473078140219279;88;80;0x4000
0;0;473078331301686;26;23;0x4000
0;0;473079531780912;58;43;0x4000
0;0;473092160721147;51;47;0x4000
0;0;473101085346998;34;32;0x4000
0;0;473109845658229;425;368;0x4000
0;0;473110173298132;123;88;0x4000
0;0;473112471818568;134;119;0x4000
0;0;473148383225608;34;28;0x4000
0;0;473154659676858;47;46;0x4000
0;0;473156758957030;78;72;0x4000
0;0;473166057102455;271;246;0x4000
0;0;473174631876624;43;42;0x4000
0;0;473177620580150;321;262;0x4000
0;0;473185090236311;31;29;0x4000
0;0;473189442332866;89;84;0x4000
0;0;473205233787193;190;156;0x4000
0;0;473209921577983;27;22;0x4000
0;0;473217556495577;49;50;0x4000
0;0;473218541027749;44;32;0x4000
0;0;473221871103623;39;27;0x4000
0;0;473223855135023;255;233;0x4000
0;0;473236235019052;98;89;0x4000
0;0;473239503135304;487;422;0x4000
0;0;473245304938920;1197;993;0x4000
0;0;473264852791115;97;77;0x4000
0;0;473267282885607;53;35;0x4000
0;0;473272810028959;62;62;0x4000
0;0;473273212975529;48;37;0x4000
0;0;473277501818499;98;86;0x4000
0;0;473287997428584;90;81;0x4000
0;0;473290249792171;284;251;0x4000
0;0;473300402696999;56;55;0x4000
0;0;473303954873670;58;50;0x4000
0;0;473308538171716;109;105;0x4000
0;0;473310161776928;71;65;0x4000
0;0;473312201700357;90;82;0x4000
0;0;473327062035733;33;35;0x4000
0;0;473349824296529;88;69;0x4000
0;0;473349890793562;94;80;0x4000
0;0;473355427160392;131;114;0x4000
0;0;473356153619515;74;69;0x4000
0;0;473356490126576;44;38;0x4000
0;0;473358163533686;54;49;0x4000
0;0;473359263349671;27;22;0x4000
0;0;473375919047593;49;38;0x4000
0;0;473384583357295;76;58;0x4000
0;0;473391195978546;56;42;0x4000
0;0;473394219452035;514;440;0x4000
0;0;473394949158226;94;72;0x4000
0;0;473397058855874;44;38;0x4000
0;0;473398247598279;34;34;0x4000
0;0;473400458288662;106;91;0x4000
0;0;473408674188873;61;53;0x4000
0;0;473409778667031;45;42;0x4000
0;0;473416601863702;57;53;0x4000
0;0;473417292511076;62;56;0x4000
0;0;473421904902881;143;82;0x4000
0;0;473433739378498;124;116;0x4000
0;0;473474920415421;29;30;0x4000
0;0;473479072177514;30;24;0x4000
0;0;473479597314834;106;99;0x4000
0;0;473481695987983;70;60;0x4000
0;0;473488203920156;65;59;0x4000
0;0;473492590583748;211;191;0x4000
0;0;473496437150686;32;26;0x4000
0;0;473501312348819;193;156;0x4000
0;0;473507494086975;337;262;0x4000
0;0;473512799839561;495;424;0x4000
0;0;473514995390867;47;40;0x4000
0;0;473516729705921;46;34;0x4000
0;0;473517966012420;58;52;0x4000
0;0;473518797320436;230;207;0x4000
0;0;473519325990523;136;114;0x4000
0;0;473520897627763;62;52;0x4000
0;0;473541451944034;138;125;0x4000
0;0;473542533044076;50;38;0x4000
0;0;473545274453733;75;64;0x4000
0;0;473548661401874;25;23;0x4000
0;0;473548843417858;26;29;0x4000
0;0;473548969637593;37;34;0x4000
0;0;473552428969826;57;52;0x4000
0;0;473555233971842;418;338;0x4000
0;0;473571400457061;62;52;0x4000
0;0;473574830395718;26;26;0x4000
0;0;473577711507890;51;43;0x4000
0;0;473592268365217;56;45;0x4000
0;0;473606984516369;461;392;0x4000
0;0;473613820678577;39;39;0x4000
0;0;473618138437576;42;37;0x4000
0;0;473618969148952;70;42;0x4000
0;0;473633146946257;58;54;0x4000
0;0;473635458601576;45;41;0x4000
0;0;473649518000640;40;37;0x4000
0;0;473655994713483;28;28;0x4000
0;0;473657680487233;79;53;0x4000
0;0;473658405177140;56;37;0x4000
0;0;473660484556343;105;98;0x4000
0;0;473670939256734;75;66;0x4000
0;0;473671969346029;418;353;0x4000
0;0;473682621514338;403;344;0x4000
0;0;473696593140904;134;115;0x4000
0;0;473700303498186;485;359;0x4000
0;0;473704833668967;26;27;0x4000
0;0;473708843383124;53;48;0x4000
0;0;473717121725873;28;24;0x4000
0;0;473717531003115;77;51;0x4000
0;0;473720905855312;64;56;0x4000
0;0;473728785983546;56;46;0x4000
0;0;473750022127124;66;53;0x4000
0;0;473750965412381;105;88;0x4000
0;0;473752087249226;96;80;0x4000
0;0;473756649981638;44;35;0x4000
0;0;473761275648577;78;64;0x4000
0;0;473765208779202;55;40;0x4000
0;0;473779363181826;44;35;0x4000
0;0;473792729994318;383;325;0x4000
0;0;473793516674881;43;41;0x4000
0;0;473794643670256;131;114;0x4000
0;0;473794796729843;55;42;0x4000
0;0;473799076253115;213;173;0x4000
0;0;473804348957296;47;44;0x4000
0;0;473805025871514;139;118;0x4000
0;0;473807838809030;93;90;0x4000
0;0;473817066404718;30;26;0x4000
0;0;473820542174670;67;54;0x4000
0;0;473822318051491;383;307;0x4000
0;0;473837247463858;43;39;0x4000
0;0;473837458500756;95;74;0x4000
0;0;473842306740249;122;103;0x4000
0;0;473847863372842;49;48;0x4000
0;0;473848518307795;61;48;0x4000
0;0;473853391274687;36;29;0x4000
0;0;473859778549499;17;19;0x4000
0;0;473880196226171;190;161;0x4000
0;0;473881077149983;22;24;0x4000
0;0;473881511574318;71;67;0x4000
0;0;473884443589147;125;107;0x4000
0;0;473888070654585;87;66;0x4000
0;0;473888831467499;46;38;0x4000
0;0;473894995806288;66;60;0x4000
0;0;473896131859498;56;44;0x4000
0;0;473896764358359;51;44;0x4000
0;0;473912297159373;19;26;0x4000
0;0;473926707160913;59;50;0x4000
0;0;473927662370452;43;36;0x4000
0;0;473929953957920;47;31;0x4000
0;0;473933501953427;273;216;0x4000
0;0;473945063698539;67;59;0x4000
0;0;473950217669655;32;30;0x4000
0;0;473951380542966;34;31;0x4000
0;0;473964904283249;36;24;0x4000
0;0;473970275231623;34;30;0x4000
0;0;473979455799210;96;82;0x4000
0;0;473989112669779;32;30;0x4000
0;0;473994018711670;35;26;0x4000
0;0;473996575030210;108;99;0x4000
0;0;473998830842034;466;401;0x4000
0;0;474021033739546;68;49;0x4000
0;0;474026774365639;67;49;0x4000
0;0;474036442636096;156;145;0x4000
0;0;474038895474195;53;49;0x4000
0;0;474044587177046;27;25;0x4000
0;0;474052437167561;49;39;0x4000
0;0;474058453502318;103;87;0x4000
0;0;474060158860237;352;318;0x4000
0;0;474062988022097;102;94;0x4000
0;0;474064650703209;807;599;0x4000
0;0;474069638487498;31;27;0x4000
0;0;474085787054937;99;79;0x4000
0;0;474091005787795;78;72;0x4000
0;0;474092570313202;44;29;0x4000
0;0;474118874650327;48;38;0x4000
0;0;474128184498648;86;79;0x4000
0;0;474131669804599;62;49;0x4000
0;0;474139297404514;53;50;0x4000
0;0;474142929311421;83;70;0x4000
0;0;474142940107780;61;53;0x4000
0;0;474147347971796;57;47;0x4000
0;0;474164232702186;87;68;0x4000
0;0;474171383748035;2936;2540;0x4000
0;0;474184369562358;42;42;0x4000
0;0;474190067479342;65;58;0x4000
0;0;474191667076385;447;372;0x4000
0;0;474191775318889;48;40;0x4000
0;0;474201195961014;54;30;0x4000
0;0;474202142459953;45;41;0x4000
0;0;474207978690350;1086;828;0x4000
0;0;474216242045638;52;47;0x4000
0;0;474224855303905;256;214;0x4000
0;0;474241539335419;115;106;0x4000
0;0;474242588058803;35;36;0x4000
0;0;474245304520006;80;62;0x4000
0;0;474250357875218;45;40;0x4000
0;0;474250554077046;44;42;0x4000
0;0;474254213966327;411;333;0x4000
0;0;474255668055295;59;51;0x4000
0;0;474261984778359;56;47;0x4000
0;0;474263013381116;276;234;0x4000
0;0;474264814198382;50;44;0x4000
0;0;474270845194202;51;47;0x4000
0;0;474273665645513;160;137;0x4000
0;0;474280977339467;31;25;0x4000
0;0;474283172239904;35;34;0x4000
0;0;474305373274123;70;54;0x4000
0;0;474307932068303;80;69;0x4000
0;0;474308859242404;153;132;0x4000
0;0;474317346487811;44;40;0x4000
0;0;474338310092772;577;486;0x4000
0;0;474341289546593;40;26;0x4000
0;0;474341668372198;240;195;0x4000
0;0;474344228610448;389;317;0x4000
